"","votes","user_id","review_id","stars","date","text","type","business_id"
"901","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","Ce-qdUhoBy7hJQUulYStWA","Nihn7xj--iLmug1K4MKUUw",4,"2012-02-16","Marges is tucked away in the delightful Pittsburgh neighborhood of Mckees Rocks. This place reminds me half of a diner from the 1950's, and half my grandmas kitchen.

The seating room is accommodation, the service prompt and courteous.The prices are fanta","review","r8BwdblCW-ZUES37BL0khw"
"902","{""funny"":""0"",""useful"":""1"",""cool"":""1""}","9Ify25DK87s5_u2EhK0_Rg","JqZK87MaXF_81JAuLNSO2Q",5,"2012-03-13","On a random Sunday morning I went in search of a good breakfast spot.  I decided to explore the McKees Rocks neighborhood and came upon Marge's Place.  I hadn't heard much about this place, but after reading the few reviews I could find, I decided to give","review","r8BwdblCW-ZUES37BL0khw"
"903","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","aiXxlW7QiggHQiKtl0f5dA","DhN7VzbcYL41wimoOEryrA",4,"2012-03-31","Great service, great food at a reasonable price!  The cheeseburger was as big as my head and delicious and the onion rings were just as good.  Our waitress was friendly, attentive and quick to refill drinks. Can't wait to go back!","review","r8BwdblCW-ZUES37BL0khw"
"904","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","llM-ShS0tPyVbrLto6d_Fg","94RICbVtw5sqGjc7VWjd8g",4,"2012-09-16","Very quaint! Stopped here for lunch while traveling for work, and I felt like I was in a diner in the 1950s. Had a grilled cheese and fries - the food was good and everyone was friendly.","review","r8BwdblCW-ZUES37BL0khw"
"905","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","VHay8sTTk5A27hhgQEbfYA","JaNBS2j6qzQy1dwGNHL_Ng",5,"2012-11-22","Great small town breakfast spot Highly recommend George's Mixed Grill ... Delicious","review","r8BwdblCW-ZUES37BL0khw"
"906","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","PK-DziFgaYa52bP2Axz9Mw","kvlYjzVLvpE3spFbFEb8Mg",5,"2013-12-04","I have live around this area all my life and My family would go here and I would always decline to go, that is until Saturday my brother asked me if I wanted to go to breakfast and I had to say yes (just posted on facebook that I wanted to go to breakfast","review","r8BwdblCW-ZUES37BL0khw"
"907","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","N0pEauqXxhzN_q6EIVf_-A","H68eVdyLkuLnr6akDnAWeA",5,"2014-09-06","I'm new to Pittsburgh so I wanted to try out all the local spots first and let me tell you... This spot is definitely worth a try! It's a cute diner with a lot of local charm. The prices are awesome and the food is even better! I had the cinnamon raisin f","review","r8BwdblCW-ZUES37BL0khw"
"908","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","iF7StQg6j7tg6Smslo5YIg","OtryySrqw6bzWFC6Fxww5g",5,"2014-12-27","Great service, friendly staff, great food, great prices. What more can you ask for in a small town breakfast place? Will definitely be back","review","r8BwdblCW-ZUES37BL0khw"
"909","{""funny"":""2"",""useful"":""0"",""cool"":""1""}","FvfKgrunRKYLCZ4u4-Gicg","uPQvXa8LpsiBvyR9UTdXTg",2,"2011-02-24","They do great quality work. The only reason I did not give them five stars is for their lack of customer courtesy not once but twice. I am a very patient and understanding person, but being rude twice means you dont want my business and I tipped 20%.","review","bN3jIkPqbqroQJteJsC2uw"
"910","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","0tMV6HPZMYmEeJJPFwZe8Q","xx754D-idUfBPdwG-F4ijQ",5,"2014-04-17","This place is amazing!!! Jim is a great artist!!! Traveled all the way from Tampa just to get my tattoo!!! I would recommend this place to everyone!!!","review","bN3jIkPqbqroQJteJsC2uw"
"911","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","fKrIb2nA2qr_yPzE3kGyGw","c4qEPbRMIQWOoaYzcE0LoQ",5,"2014-09-21","Got my first tattoo here in 1993 and my second a couple weeks later. All these 
Years later they still look great. Haven't faded much and haven't
Had em touched up. The shop is Professional and clean, I highly 
Recommend. Excellent quality work.","review","bN3jIkPqbqroQJteJsC2uw"
"912","{""funny"":""2"",""useful"":""0"",""cool"":""0""}","UBGit0gO1uZADXu7jjqbyg","c8eRl4UhxmLthx7su_Ohdg",1,"2009-05-14","ewwww","review","OZfpG8tDCcIEq8pzgZdyKw"
"913","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","RDtp7XSLcvBt3AbOxjtYaA","JKLBxl8JdDm6Cnvs3EtSbw",2,"2012-02-09","It wasn't a busy night at the neighborhood, but you could have been fooled by how long the food took.  While it did take a while everyone was extremely friendly.  The food did come out hot, at least mine did, the rest of the plates were plate-warmer hot. ","review","OZfpG8tDCcIEq8pzgZdyKw"
"914","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","q7MrNVt1FE23rwtWmPYWHg","qYj0-Wo5d-VMwPeaTNseKw",5,"2013-06-30","The 7 ounce house sirloin is the bomb! 'Nuff said.","review","OZfpG8tDCcIEq8pzgZdyKw"
"915","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","_vwy7eTm8V5yHw_QxhVDBA","yjBbhe6f4AjIINJ_NYqUXg",2,"2011-09-09","Called for an arrangement for pickup, told the person who took my order that I would be able to pick the arrangement up at 5:30pm.  She asked if I could get there any earlier, I said I would try my best, but I work until 5pm, so maybe not.  She said ok.  ","review","imM-x_nAxVtYGVFJJ4FS3Q"
"916","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","iZT7oXKix7zG0l7GSYuouQ","W9IcDy1hMfqvY38r173Mxg",5,"2014-10-16","i had a fantastic experience here. I got to the shop just before they weer about to close, but the owner was very gracious about creating an arrangement for me. The flowers were lovely. I would make a special trip just to purchase from this shop again.","review","imM-x_nAxVtYGVFJJ4FS3Q"
"917","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","_MDwjMS1ObWYwev2j-kTkA","i0sZ6sQf29SIR6Hsm52UCw",2,"2014-12-04","The order process went well and the delivery arrived in a timely manner. I saw a picture of the flowers my friend received and the arrangement  wasn't even close to what was pictured on the website...a lot more filler flowers despite ordering the premium ","review","imM-x_nAxVtYGVFJJ4FS3Q"
"918","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","sPJm6X38Z1HcKmf01QVFlQ","JTrq4oFG0tXxUHc4UjKNWA",4,"2008-05-17","Ordered delivery when staying at the Sheraton Station Square.   It wasn't super fast but wasn't unreasonable (45mins) and the pizza was so good that I ended up eating way more than I intended.  Not too greesey with a nice balance of cheese, sauce, dough, ","review","T49ZvBa6mD4xHSmjHe-ArA"
"919","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","57tPrvg7i2R3QjsxTiY-Xg","fxDWsT6q9xj9Fcohxn0Ucg",4,"2010-04-08","They don't deliver to me anymore, moved to Lawrenceville.  However, their pizza is good, not too greasy, not too dry.  Nice balance with the sauce cheese and toppings.  They have awesome house rolls, I'm partial to the spinache and feta house rolls.  They","review","T49ZvBa6mD4xHSmjHe-ArA"
"920","{""funny"":""1"",""useful"":""1"",""cool"":""0""}","rL7tj-6DtdzGpwC6WW1umw","q-krsgWmNi2A6hNjCWd8Aw",2,"2010-04-12","Meh. I've ordered from here twice and not really been enthusiastic about the results either time. Keep in mind that I haven't had pizza from this place yet!

Their steak hoagie is middling-good; nothing to write home about, but a pretty good example of th","review","T49ZvBa6mD4xHSmjHe-ArA"
"921","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","xWrZoK4WCF5F9So2UOjmMA","r6senipQeVaDGCw_Ps7i2A",4,"2013-03-10","The pizza here is great. I always pick up a pizza when i am near Bellevue.  I have only ever eaten their pizza.","review","T49ZvBa6mD4xHSmjHe-ArA"
"922","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","vQPRddwB2m9se3GDM05eGw","XP1esuOyUohrPfCaOs0DdA",4,"2013-10-18","This was the first place we tried after moving to Bellevue, and over a year later, we still order almost weekly.  Their staff is really friendly, delivery always quick (or  at least doesn't ever take longer than the estimated time given), and food is deli","review","T49ZvBa6mD4xHSmjHe-ArA"
"923","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","kWkgwRxqWD-h260dMTkHUA","A_C28_4et1R9NVG9ojl81Q",4,"2014-01-16","I stopped by here two nights ago as part of a night where I would try three different pizzas in the Bellevue/Avalon area.  I called my order in for an XL pizza ahead of time and was told that I would have a 15 minute wait until it was ready.  Since I only","review","T49ZvBa6mD4xHSmjHe-ArA"
"924","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","pzPEEXl_lHWcXqWGFBN9TA","1_R3vs-hH8pkZYB4j_EqbA",5,"2014-05-18","My fiance and I have made R&B's our Friday night dinner tradition for over a year. the food is consistently amazing, and portions are HUGE. Whether you choose to pick up or have it delivered, it's always less then 30 minutes - and can we take a second to","review","T49ZvBa6mD4xHSmjHe-ArA"
"925","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","FIiAqesxQxvvZoQVJwbkYA","A-_j0rsqeqZ6G-CybWDNIw",5,"2014-09-25","Get the white pizza with bacon. You're life will never be the same. Never had a bad experience ordering from R&B's.","review","T49ZvBa6mD4xHSmjHe-ArA"
"926","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","SAKxTxX-ka9aFdOZGqlEYA","SoB_LSp15vCYqRmx7tOOqw",4,"2009-10-27","Lots of memories from this place for me.  Their pizza may not be the best in the world but boy does it take me back to the 80's-90's and growing up in Pittsburgh.

I am slightly disappointed that they moved to a new location in Bellevue.  Their old one, w","review","eOv0Dbq2E8sd0CKMAqTImw"
"927","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","VGiGv-_yWBXFuKEx8vX78A","8oqqhPA9Gd1-khf67ZY_lQ",4,"2010-11-03","Excellent pizza - although the mushrooms were from a can. But the crust , sauce and rest of toppings on the Sicilian pizza were delicious. Nice family friendly","review","eOv0Dbq2E8sd0CKMAqTImw"
"928","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","DzspLwERa013na-EXfZZ1A","G_dCqCsS0lt1b-btUlmDug",4,"2011-01-13","A great little place. Delicious and affordable Italian food. Great salads and pasta. Try the pizza rolls!","review","eOv0Dbq2E8sd0CKMAqTImw"
"929","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","LnRq6QVUvOFnAbAU2_NrOg","HXzK_Hkc0wnPANkNeiiscA",4,"2011-05-16","Service was very good..calzone was excellent.","review","eOv0Dbq2E8sd0CKMAqTImw"
"930","{""funny"":""0"",""useful"":""2"",""cool"":""0""}","N_cH3QA_eXXmnzz-nzEeKA","pOYbDdBW4j8Q6KOYZJv-Hw",4,"2011-05-27","Best pizza in the North Boros.  I can't make a trip to the area without stopping at Luigi's.  When I was a kid, the man himself actually owned the place and made the pizza, but they've since moved to a new location under new ownership...but the pizza is s","review","eOv0Dbq2E8sd0CKMAqTImw"
"931","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","Fc63HS79HdIGqeKYfFPWxg","A87xLk6hN_D-_ptHT8HsGA",4,"2011-07-23","Best all-meat pizza in the area.  Always done delivery, never eaten in the restaurant, so I can't speak to the dining experience.","review","eOv0Dbq2E8sd0CKMAqTImw"
"932","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","iYzBVqPXG2Ka3BIkbpnbkw","s8-RuzRiBgeNW3KiPOLHEw",4,"2012-10-25","I have been eating at Luigi's since before birth (my mom loves this stuff). The new location is nice, but I miss the coziness of the old place. 
The food has been consistent through the transition, which happened a long while ago by the way. Also, I have ","review","eOv0Dbq2E8sd0CKMAqTImw"
"933","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","kWkgwRxqWD-h260dMTkHUA","81TE5GgNy41ki4ZeiPQasg",2,"2013-09-05","I stopped by here this past Tuesday in order to pick up a to go pizza.  My fiance, a friend and I were trying pizza from three different places and Luigi's was one of them.  I have driven by Luigi's many times before and for some reason had never stopped ","review","eOv0Dbq2E8sd0CKMAqTImw"
"934","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","iCOPqpQ_mmQ3jaBP2Lz1bQ","W9Gp01Da3H1OAHCgfPCuAg",5,"2013-10-03","Luigi's pizza is amazing! The sicilian pizza takes me back to how my grandma used to make homemade pizza. I can't wait to go back - definitely worth the 45-minute trip there :)","review","eOv0Dbq2E8sd0CKMAqTImw"
"935","{""funny"":""0"",""useful"":""1"",""cool"":""1""}","tAKjY3bQXH51msJbOHYPmQ","J_YCuxcejf_HivFLK6tJbA",3,"2013-10-13","Recently I've found myself patronizing Bellevue a little more, namely because I've bought a house in the area, and have been checking out some of the mom and pops along the little strip of Mayberry RFD that is the quaint main street. Luigi's is one of tho","review","eOv0Dbq2E8sd0CKMAqTImw"
"936","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","1s_Ey130VOTKjMefrdMQCg","wQLIsLCrLQlOQ7Ll1q5GWQ",5,"2014-03-31","Luigis is the best of the best. Awesome, authentic pepperoni. I have eaten here for years. This place is a tradition in my family and it's still as good as they were 15 years ago. They recently remodeled and have a great menu selection. By far the best pi","review","eOv0Dbq2E8sd0CKMAqTImw"
"937","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","2rNIROR-RWO2z78_RAFyAQ","nqRh3KMuyL4oSIgN4AqIeA",4,"2014-04-24","Just ordered delivery from here. The soup was very good. I also would Recommend the specialty salad. I also was surprised at how quickly the order was delivered. It was delivered within a 1/2 an hour.","review","eOv0Dbq2E8sd0CKMAqTImw"
"938","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","qgghqzeeNSx0rpxcuK5uoA","x4BCj1Vx8ESmZcV4Ca0kJg",5,"2014-08-26","My wife and I LOVE this place. Decently affordable, our server is always great and very friendly, the food is delicious and it's a nice home-y atmosphere. The first time we went here, we told the server we were newlyweds and Luigi made us tiramisu and gav","review","eOv0Dbq2E8sd0CKMAqTImw"
"939","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","K9hbyKmhEBv7q4IEj-_Aww","_IbuBePE2BIZ9Cff16zrKA",5,"2014-12-28","This place has great tasting food. I had a italian hoagie and it was great. The pizza is top notch.","review","eOv0Dbq2E8sd0CKMAqTImw"
"940","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","ytgLwKzD6B4af5vW56RpJg","dYRzElQHrzrzZOg55aaiZQ",3,"2012-11-11","I stop by here frequently when I am on my way to work for breakfast. The drive thru is fast but they do tend to get the order wrong. But I will say that I have had more free meals here due to them comping me for all messed up orders. 

The staff is friend","review","_jsJFrAmFVPRio0eEVExbA"
"941","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","GnV8MNKEhHVl27bMVUuQTA","hXHwQ274Y2IKjB62PwteVQ",4,"2012-12-12","This is the McDonald's to end all McDonald's, in my book. Here's why:

~ The Drive-Thru is crazy fast.
~ There are 2 Drive-Thru lanes to keep it crazy fast.
~ Even when they have to make my dog's special no-onion cheeseburger, they are crazy fast.
~ For y","review","_jsJFrAmFVPRio0eEVExbA"
"942","{""funny"":""0"",""useful"":""1"",""cool"":""0""}","vQPRddwB2m9se3GDM05eGw","IbZZBo9lqchjjS28WnaI4w",1,"2013-10-18","I have never gotten an order correct from this specific McDonald's. I'm not sure what the problem is, but it is never, ever right. It is never quick. The staff is always rude. After trying at least 12-15 times over the past year, I've finally given up hop","review","_jsJFrAmFVPRio0eEVExbA"
"943","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","LCR1EhLuhuAtWp73NHvHcQ","rT38xQvwh81m2eOI619UCA",1,"2014-07-26","My orders have come out bad pretty much every time I have ordered from here. The chicken nuggets come out under par. I'm lucky if the fries come out right. My last experience is the last straw. I recently posted a photo of my Chicken Ranch Club. That has ","review","_jsJFrAmFVPRio0eEVExbA"
"944","{""funny"":""2"",""useful"":""5"",""cool"":""1""}","N_cH3QA_eXXmnzz-nzEeKA","GciQ62ltIGmB-7IUbe43iA",1,"2011-05-29","Delivery is slow and not even close to the best Chinese in the area.  No matter if it's rice or noodles or chicken or pork, everything tastes off--like it's been overcooked in mop-bucket-water.  Try House of Lee instead.","review","Lml0-yTNsMYsP9IrSMxw9A"
"945","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","vQPRddwB2m9se3GDM05eGw","j-WnBzodLnAGXULCtlj4XA",5,"2013-07-07","I am SHOCKED to see this place isn't five stars. 

We order delivery from here at least once a week. Their lunch specials are GREAT, and the portions are always, always plentiful. I've never waited more than 25 minutes, even though they always say 45. I t","review","Lml0-yTNsMYsP9IrSMxw9A"
"946","{""funny"":""0"",""useful"":""0"",""cool"":""0""}","aRCyarU83I2NkFSYql5CvA","XUMqWaIbxRF1MbmMoHILEg",4,"2013-08-08","Whether you live in Ben Avon Heights, Brighton Heights - or anywhere in between - I urge you to try China Sea.  It is quite simply the best local Chinese delivery.  The people on the phone are helpful and friendly.  The delivery is always quoted at 45 min","review","Lml0-yTNsMYsP9IrSMxw9A"
