name,city,categories,longitude,latitude,review_count
Texas De Brazil,Las Vegas,"[Restaurants, Brazilian]",-115.1893781,36.1897374,5
Grand Cafe At Red Rock,Las Vegas,"[Cafes, Restaurants]",-115.334841,36.155601,31
East Coast Pizza,Las Vegas,"[Pizza, Restaurants]",-115.2977607,36.0979917,3
Ray's Asian Cuisine,Las Vegas,"[Filipino, Restaurants]",-115.108505,36.129608,11
Double Yoke,Las Vegas,"[American (New), Restaurants]",-115.2606002,36.2714828,12
The Little Kitchen Cafe,Las Vegas,"[Taiwanese, Restaurants]",-115.1969498,36.126365,20
Rice Trax Teriyaki Grill,Las Vegas,"[Japanese, Hawaiian, Restaurants]",-115.2433426,36.0471607,51
Divine Eatery,Las Vegas,"[Burgers, Breakfast & Brunch, American (New), Restaurants]",-115.3158031,36.29142924,87
Vogue Restaurant & Bar,Las Vegas,"[Chinese, Restaurants, Karaoke, Barbeque, Nightlife]",-115.2250161,36.1275516,9
Rosati's Pizza Pub,Las Vegas,"[Pizza, Sandwiches, Restaurants]",-115.2420947,36.04170546,57
Epollito Mexican Grill,Las Vegas,"[Mexican, Chicken Wings, Restaurants]",-115.1797101,36.1823529,3
Bacon Bar,Las Vegas,"[Nightlife, Bars, Pizza, Sports Bars, Restaurants]",-115.2174492,36.2233297,91
Smashburger,Las Vegas,"[Burgers, Restaurants]",-115.1187205,36.0176131,62
Mustard Cafe,Las Vegas,"[Food, Coffee & Tea, Cafes, Bagels, Restaurants]",-115.1690261,36.12746703,7
Novecento Pizzeria,Las Vegas,"[Italian, Pizza, Restaurants]",-115.1181398,36.01758506,144
Lucille's Smokehouse Bar-B-Que,Las Vegas,"[American (Traditional), Barbeque, Restaurants]",-115.3351997,36.15803263,214
Palermos Pizza,Las Vegas,"[Pizza, Restaurants]",-115.1335869,36.1154564,32
Cafe Rio,Las Vegas,"[Cafes, Restaurants]",-115.2066229,36.2781023,42
Q Bistro,Las Vegas,"[Korean, Chicken Wings, Barbeque, Restaurants]",-115.2248077,36.1277487,55
Full House BBQ,Las Vegas,"[Barbeque, Restaurants]",-115.15036,36.01979,11
Tom Colicchio's Heritage Steak,Las Vegas,"[Food, Beer, Wine & Spirits, Steakhouses, Diners, Restaurants]",-115.1739997,36.12160849,172
Plaka,Las Vegas,"[Food Delivery Services, Arts & Entertainment, Music Venues, Food, Greek, Nightlife, Restaurants]",-115.2419755,36.1433968,8
IHOP,Las Vegas,"[Breakfast & Brunch, American (Traditional), Restaurants]",-115.3065246,36.1910528,7
Burger Bar Las Vegas,Las Vegas,"[Burgers, Restaurants]",-115.17288,36.09353,9
Canaletto,Las Vegas,"[Restaurants, Italian]",-115.146372,36.124423,3
Sushi Mon,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.272706,36.14466602,82
dennys,Las Vegas,"[American (Traditional), Restaurants]",-115.1719992,36.1206645,18
Tonkatsu Kiyoshi,Las Vegas,"[Hawaiian, Food, Ethnic Food, Japanese, Specialty Food, Restaurants]",-115.2244706,36.0478877,225
Las Cazuelas,Las Vegas,"[Mexican, Restaurants]",-115.1189623,36.0123098,90
Tacos LV,Las Vegas,"[Mexican, Restaurants]",-115.2078001,36.16885214,6
Smashburger,Las Vegas,"[Burgers, Restaurants]",-115.2967138,36.0957508,46
Papa Murphy's,Las Vegas,"[Pizza, Restaurants]",-115.207854,36.0334681,9
Dim Sum Cafe,Las Vegas,"[Cafes, Dim Sum, Chinese, Restaurants]",-115.3148095,36.1219011,77
Ray's Asian Cuisine and House of Ramen,Las Vegas,"[Japanese, Restaurants]",-115.1085145,36.1296022,34
Grand Cafe,Las Vegas,"[Cafes, Diners, Restaurants]",-115.1747367,36.143305,4
Don Tortaco Mexican Grill,Las Vegas,"[Mexican, Restaurants]",-115.135494,36.0410769,10
Echo & Rig,Las Vegas,"[Steakhouses, Restaurants]",-115.2870302,36.1666763,489
Millside,North Las Vegas,"[Bars, Pubs, Nightlife, American (New), Sports Bars, Restaurants]",-115.1156994,36.26407668,20
Antojitos Estilo Michoacan,Las Vegas,"[Spanish, Restaurants]",-115.0908137,36.188247,3
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.1727367,36.1142391,5
Cafe 109,Las Vegas,"[Thai, Restaurants]",-115.146662,36.006928,10
Daisho Sushi,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.120023,36.055832,99
Firehouse Subs,Las Vegas,"[Delis, Fast Food, Sandwiches, Restaurants]",-115.1372696,36.1032681,14
Maribel Mexican Food & More,Las Vegas,"[Mexican, Restaurants]",-115.120573,36.01096,75
Big D Original Italian Subs,Las Vegas,"[Sandwiches, Restaurants]",-115.143516,36.167682,3
Xtreme Sushi & Asian Tapas Bar,Las Vegas,"[Sushi Bars, Restaurants]",-115.1193836,36.0265582,24
Cilantros True Mexican Cuisine,Las Vegas,"[Mexican, Restaurants]",-115.1931957,36.14551512,6
Euro Market & Deli,Las Vegas,"[Food, Delis, Grocery, Restaurants]",-115.2437024,36.0864569,12
Roberto's Taco Shop,North Las Vegas,"[Mexican, Restaurants]",-115.11756,36.26350812,11
China One,Las Vegas,"[Chinese, Restaurants]",-115.2790272,36.1174457,26
Arepa Xpress,Las Vegas,"[Latin American, Food, Street Vendors, Colombian, Food Stands, Restaurants]",-115.2344,36.143203,14
Oasis Asian Kitchen,Las Vegas,"[Chinese, Restaurants]",-115.2623677,36.1165471,24
The Cr�pe,Las Vegas,"[Arts & Entertainment, Music Venues, Food, Breakfast & Brunch, Desserts, Nightlife, Restaurants]",-115.2855925,36.1671901,112
Roberto's Taco Shop,Las Vegas,"[Mexican, Restaurants]",-115.0336102,36.08363249,13
Sushi Katsu,Las Vegas,"[Sushi Bars, Restaurants]",-115.1162949,36.09915543,18
Truck N Yaki,Las Vegas,"[Food, Japanese, Food Trucks, Restaurants]",-115.135392,36.166687,4
Angelina's Pizzeria,Las Vegas,"[Pizza, Restaurants]",-115.1628952,36.13506699,4
Wimpys,North Las Vegas,"[Burgers, Restaurants]",-115.1415627,36.2763491,67
Taqueria El Tizon Grill,Las Vegas,"[Mexican, Restaurants]",-115.212402,36.21678096,6
Tacos El Gordo,North Las Vegas,"[Mexican, Restaurants]",-115.1254052,36.21865224,17
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.174486,36.02246,4
Pizzaria,Las Vegas,"[Comfort Food, Restaurants]",-115.1643901,36.137931,5
Soho Japanese Restaurant,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2258702,36.0552438,700
WILD,Las Vegas,"[Bars, American (New), Cocktail Bars, Nightlife, Restaurants]",-115.1396153,36.1700878,108
Jalisco Cantina,Las Vegas,"[Mexican, Restaurants]",-115.0990297,36.07224754,71
Wing Heaven,Las Vegas,"[Seafood, Chicken Wings, Restaurants]",-115.2821167,36.30261064,38
Jalisco Cantina,Las Vegas,"[Mexican, Restaurants]",-115.278723,36.071411,77
Mac Shack,Las Vegas,"[Restaurants, Vegan, Gluten-Free, Italian]",-115.289113,36.158026,120
Buddy V's Ristorante,Las Vegas,"[Restaurants, Italian]",-115.1696112,36.1214517,341
Pita Pit,Las Vegas,"[Food, Juice Bars & Smoothies, Sandwiches, Salad, Restaurants]",-115.136056,36.012764,38
MTO Caf�,Las Vegas,"[Breakfast & Brunch, Cafes, Comfort Food, Restaurants]",-115.1496248,36.1669491,318
Soul Foo Young,Las Vegas,"[Soul Food, Restaurants]",-115.225205,36.217928,14
Braddah's Island Style,Las Vegas,"[Hawaiian, Restaurants]",-115.2870974,36.2776341,115
Mr. Sandwich,Las Vegas,"[Vietnamese, Restaurants]",-115.136831,36.105583,47
Jersey Mike's Subs,Las Vegas,"[Delis, Fast Food, Sandwiches, Restaurants]",-115.1716618,36.05542761,17
Garden Grill,Las Vegas,"[Food, Vegetarian, Street Vendors, Vegan, Restaurants]",-115.136389,36.175,29
Dickey's Barbecue Pit,Las Vegas,"[Barbeque, Restaurants]",-115.243782,36.087483,47
Robo Duck Truck,Las Vegas,"[Food, Asian Fusion, Food Trucks, Restaurants]",-115.108375,36.16014,5
Meatball Spot,Las Vegas,"[Italian, American (New), Restaurants]",-115.1721858,36.1107749,18
Fish N Bowl,Las Vegas,"[Seafood, Sushi Bars, Asian Fusion, Restaurants]",-115.2800168,36.056792,78
Robertos Taco Shop,Las Vegas,"[Mexican, Restaurants]",-115.2087014,36.15871694,11
Ruen Thai,Las Vegas,"[Thai, Restaurants]",-115.2258702,36.0552438,20
Settebello Pizzeria Napoletana,Las Vegas,"[Italian, Pizza, Restaurants]",-115.2988469,36.14432201,134
Baja Fresh,Las Vegas,"[Mexican, Restaurants]",-115.149411,36.0858828,4
Hot Dog On A Stick,Las Vegas,"[Hot Dogs, Restaurants]",-115.1371761,36.1252617,4
El Camaron Jarocho,Las Vegas,"[Seafood, Mexican, Restaurants]",-115.0875118,36.1292023,8
Mi Ga,Las Vegas,"[Korean, Hawaiian, Restaurants]",-115.241736,36.127269,25
Kailyn's Diner,Las Vegas,"[Breakfast & Brunch, Diners, Restaurants]",-115.0998341,36.1004618,135
Karizma Hookah Lounge,Las Vegas,"[Greek, Bars, Nightlife, Lounges, Restaurants]",-115.2062673,36.11666377,4
Doh Sushi & Tapas,Las Vegas,"[Sushi Bars, Restaurants]",-115.1918805,36.1264739,176
Don Tortaco Mexican Grill,Las Vegas,"[Mexican, Restaurants]",-115.224332,36.060423,13
Papa Murphy's,Las Vegas,"[Pizza, Restaurants]",-115.2626207,36.1153986,5
Toros Cantina & Gaming,Las Vegas,"[Mexican, Restaurants]",-115.3516784,36.15948327,145
World Noodle,Las Vegas,"[Asian Fusion, Chinese, Restaurants]",-115.197904,36.125908,43
Port Of Subs,Las Vegas,"[Sandwiches, Restaurants]",-115.1356567,36.08027747,3
Vince Neil's Tatuado EAT DRINK PARTY,Las Vegas,"[Bars, American (Traditional), Food, Beer, Wine & Spirits, Nightlife, Sports Bars, Restaurants]",-115.1633105,36.13711223,41
The Cafe at The Wynn Resorts,Las Vegas,"[Food, Bakeries, Coffee & Tea, Breakfast & Brunch, Restaurants]",-115.1658417,36.1272588,33
Double Barrel Roadhouse,Las Vegas,"[Bars, American (Traditional), Cocktail Bars, Nightlife, Restaurants]",-115.17601,36.1043329,144
Han's Chicken,Las Vegas,"[Korean, Chicken Wings, Food Court, Restaurants]",-115.2416392,36.1269391,10
Red Mansion,Las Vegas,"[Chinese, Restaurants]",-115.141486,36.171496,20
Babystacks Cafe,Las Vegas,"[Breakfast & Brunch, Cafes, Restaurants]",-115.2868474,36.2896832,145
Stewart & Ogden,Las Vegas,"[American (Traditional), Restaurants]",-115.1415715,36.1715995,79
Sugar Factory,Las Vegas,"[Burgers, Food, Brasseries, Candy Stores, Specialty Food, Restaurants]",-115.1768402,36.0687779,301
Hot N Juicy Crawfish,Las Vegas,"[Seafood, Cajun/Creole, Restaurants]",-115.117987,36.01445637,156
Rock'N'oodles,Las Vegas,"[American (New), Restaurants]",-115.150999,36.15851,85
Farm,North Las Vegas,"[American (Traditional), Cafes, Restaurants]",-115.14181,36.30003,41
KoMex Fusion,Las Vegas,"[Korean, Asian Fusion, Mexican, Restaurants]",-115.2618176,36.11303976,150
Primavera Pizza,Las Vegas,"[Pizza, Restaurants]",-115.1334734,36.1588528,10
Maru's Pizza and Italian Bistro,Las Vegas,"[Italian, Pizza, Restaurants]",-115.2685006,36.14284504,29
Sofia's Pizza,North Las Vegas,"[Pizza, Restaurants]",-115.154932,36.238361,10
Mr. Sandwich,Las Vegas,"[Vietnamese, Restaurants]",-115.243101,36.1243036,16
Great Grubbing,Las Vegas,"[Food, Desserts, Juice Bars & Smoothies, Gluten-Free, Restaurants]",-115.1192055,36.0345497,31
Per� Chicken,Las Vegas,"[Peruvian, Restaurants]",-115.125135,36.100336,14
Oh! Curry,Las Vegas,"[Japanese, Restaurants]",-115.0635161,36.1658935,42
Teriyaki Madness,Las Vegas,"[Fast Food, Japanese, Restaurants]",-115.2078759,36.0326944,4
Tiabi Coffee & Waffle,Las Vegas,"[Food, Desserts, Coffee & Tea, Cafes, Restaurants]",-115.1387529,36.11664987,145
Woori House,Las Vegas,"[Korean, Restaurants]",-115.2416607,36.12630649,5
Ketchup Premium Burger Bar,Las Vegas,"[Burgers, Restaurants]",-115.1721858,36.1107749,87
Full House BBQ,Las Vegas,"[Asian Fusion, Filipino, Restaurants]",-115.1353916,36.0100493,88
Viva Mercado's Mexican Bar and Grill,Las Vegas,"[Mexican, Restaurants]",-115.3007591,36.1455404,131
Rachel's Kitchen,Las Vegas,"[Food, American (Traditional), Juice Bars & Smoothies, Restaurants]",-115.151099,36.084985,12
Pinches Tacos,Las Vegas,"[Mexican, Restaurants]",-115.138435,36.16752618,149
Gyu-Kaku Japanese BBQ,Las Vegas,"[Japanese, Barbeque, Restaurants]",-115.2080239,36.1247451,92
Big Ern's BBQ,Las Vegas,"[Barbeque, Restaurants]",-115.138435,36.167526,115
SNS Diner,North Las Vegas,"[Diners, Barbeque, Restaurants]",-115.126378,36.22162,38
Cafe Mayakovsky,Las Vegas,"[Russian, Restaurants]",-115.128161,36.100747,14
The Spread Sports Book & Deli,Las Vegas,"[Arts & Entertainment, Casinos, Delis, Restaurants]",-115.1415715,36.1715995,5
Las Famosas De Jose,Las Vegas,"[Mexican, Restaurants]",-115.150793,36.12100155,9
Dumpling And Noodle house,Las Vegas,"[Chinese, Restaurants]",-115.1716613,36.10760017,12
Nathan's Famous,Las Vegas,"[Burgers, Hot Dogs, Restaurants]",-115.1478536,36.08240913,13
Kusina Ni Lorraine Express,Las Vegas,"[Filipino, Restaurants]",-115.126814,36.02128391,10
Subway,Las Vegas,"[Fast Food, Sandwiches, Restaurants]",-115.3172266,36.15882363,9
Joey's Tavern,Las Vegas,"[Bars, American (New), Nightlife, Restaurants]",-115.2499065,36.2403938,6
Desnudo Tacos,Las Vegas,"[Mexican, Restaurants]",-115.199026,36.13076166,55
Bite Vegan Bakery,Las Vegas,"[Bakeries, Food, Vegan, Restaurants]",-115.2860976,36.1670211,11
Crush,Las Vegas,"[Nightlife, Tapas Bars, Bars, Lounges, Restaurants]",-115.1701994,36.10289615,59
Jt's Barbecue,Las Vegas,"[Barbeque, Restaurants]",-115.1905212,36.08780303,13
Muse Asian Cuisine & Lounge,Las Vegas,"[Bars, Asian Fusion, Nightlife, Lounges, Karaoke, Restaurants]",-115.2114479,36.12604418,8
Ba Le Sandwiches,Las Vegas,"[Sandwiches, Restaurants]",-115.207252,36.12494297,12
La Casona Bar & Grill,Las Vegas,"[Bars, Spanish, Mexican, Nightlife, Restaurants]",-115.114144,36.115518,6
B&B Burger & Beer,Las Vegas,"[Burgers, Barbeque, Restaurants]",-115.1701939,36.1226902,197
Simply Pure by Chef Stacey Dougan,Las Vegas,"[Vegetarian, Vegan, Restaurants]",-115.138435,36.167526,67
Pam Real Thai Las Vegas,Las Vegas,"[Thai, Restaurants]",-115.2074151,36.123621,81
Pork & Beans,Las Vegas,"[Gastropubs, American (New), Fast Food, Restaurants]",-115.138317,36.16775986,25
Sambalatte Torrefazione,Las Vegas,"[Food, Coffee & Tea, Cafes, Restaurants]",-115.2248722,36.06982152,102
Carl's Jr,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.151185,36.085488,3
The Commissary Latin Kitchen by Richard�Sandoval,Las Vegas,"[Mexican, Restaurants]",-115.1415715,36.1715995,52
Lin Buffet,Las Vegas,"[Buffets, Chinese, Restaurants]",-115.2470842,36.1976942,10
Crazy Pita Rotisserie & Grill,Las Vegas,"[Mediterranean, Restaurants]",-115.1784122,36.06957968,60
bin 702,Las Vegas,"[Bars, Salad, Wine Bars, Nightlife, Sandwiches, Restaurants]",-115.1387998,36.16742206,70
Spaghetty Western,Las Vegas,"[Delis, Italian, Restaurants]",-115.2063506,35.99515465,131
SalvaMex,Las Vegas,"[Latin American, Mexican, Salvadoran, Restaurants]",-115.242714,36.159527,4
CG's Pizza,North Las Vegas,"[Pizza, Restaurants]",-115.1791902,36.27495799,12
Hecho en Vegas,Las Vegas,"[Mexican, Restaurants]",-115.1693962,36.1033743,80
China Wan Wan,Las Vegas,"[Seafood, Fast Food, Chinese, Restaurants]",-115.0324057,36.08319598,49
Jake's Filling Station,North Las Vegas,"[American (Traditional), Restaurants]",-115.1247925,36.2203935,27
Mamma's Boy Cafe,Las Vegas,"[Soul Food, Cafes, Restaurants]",-115.2367146,36.1586036,11
Ichiban West,Las Vegas,"[Japanese, Restaurants]",-115.2977607,36.0979917,21
Yanni's Greek Grill,Las Vegas,"[Greek, Restaurants]",-115.1716492,36.0153409,74
Vila Algarve,Las Vegas,"[Portuguese, Seafood, French, Restaurants]",-115.225783,36.1013213,59
Delhi Indian Cuisine,Las Vegas,"[Indian, Buffets, Restaurants]",-115.1377423,36.1152062,177
Teriyaki Madness,Las Vegas,"[Asian Fusion, Japanese, Hawaiian, Restaurants]",-115.2073842,36.0329035,31
Haute Doggery,Las Vegas,"[American (Traditional), Hot Dogs, Restaurants]",-115.1715632,36.1173225,79
Streetcar Po-boys,Las Vegas,"[Cajun/Creole, Sandwiches, Restaurants]",-115.1632669,36.1520371,114
Chayo Mexican Kitchen + Tequila Bar,Las Vegas,"[Bars, Mexican, Nightlife, Restaurants]",-115.171528,36.11757443,236
Checkers,Las Vegas,"[Burgers, Restaurants]",-115.178644,36.1796733,31
Sammy's Beach Bar & Grill,Las Vegas,"[Burgers, American (Traditional), Sandwiches, Restaurants]",-115.145248,36.08316,36
Hot Tofu,Las Vegas,"[Korean, Food Court, Restaurants]",-115.2416391,36.12693922,5
Apache Taco Shop,Las Vegas,"[Mexican, Restaurants]",-115.2980803,36.1434111,23
Fat Dumpling,Las Vegas,"[Food, Bubble Tea, Chinese, Restaurants]",-115.1926856,36.1264478,89
Rose. Rabbit. Lie.,Las Vegas,"[Bars, Performing Arts, Arts & Entertainment, Nightlife, American (New), Restaurants]",-115.173908,36.110091,360
Prohibition Gaming Bar & Grill,Las Vegas,"[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]",-115.1992921,36.1079925,10
Brother's Italian Bistro,Las Vegas,"[Restaurants, Pizza, Italian]",-115.2499187,36.240299,29
Jersey Mike's Subs,Las Vegas,"[Delis, Fast Food, Sandwiches, Restaurants]",-115.1477225,36.08196486,13
Sansei Japan,Las Vegas,"[Japanese, Restaurants]",-115.199001,36.1721999,4
Buldogis Unleashed Food Truck,Las Vegas,"[Food, Korean, Hot Dogs, Food Trucks, Restaurants]",-115.2982993,36.1470835,4
Cornish Pasty Co.,Las Vegas,"[Bars, Food, British, Pubs, Specialty Food, Nightlife, Restaurants]",-115.1425486,36.14252332,256
Saborr,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.078775,36.24085902,28
Pin Up Pizza,Las Vegas,"[Pizza, Restaurants]",-115.172501,36.1100668,125
Fleming's Prime Steakhouse & Wine Bar,Las Vegas,"[Bars, American (New), Wine Bars, Nightlife, Steakhouses, Restaurants]",-115.1722357,36.0678308,113
Sammy's Woodfired Pizza And Grill,Las Vegas,"[Pizza, Restaurants]",-115.1511348,36.0849929,18
Kanji Steak and Sushi,Las Vegas,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",-115.2985769,36.0764726,99
District One Kitchen & Bar,Las Vegas,"[Asian Fusion, Restaurants]",-115.224558,36.128083,302
Al's Beef,Las Vegas,"[Italian, Sandwiches, Restaurants]",-115.2415717,36.14463432,109
Toscano Italian Steakhouse,Las Vegas,"[Bars, Restaurants, Wine Bars, Nightlife, Steakhouses, Italian]",-115.1542695,36.1186973,36
Big Daddy's Pizza,Las Vegas,"[Pizza, Restaurants]",-115.0629027,36.182261,6
JJANGA Japanese Restaurant,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2074151,36.123621,401
Tacos El Potrero,Las Vegas,"[Food, Mexican, Food Trucks, Restaurants]",-115.2159834,36.11478772,6
the Goodwich,Las Vegas,"[Sandwiches, Restaurants]",-115.1519918,36.1524766,202
48th and Crepe,Las Vegas,"[Breakfast & Brunch, Restaurants]",-115.1735983,36.1015871,25
Tacos N' Ritas,Las Vegas,"[Mexican, Restaurants]",-115.1724261,36.1011972,26
Johnny Rockets,Las Vegas,"[Burgers, American (Traditional), Sandwiches, Restaurants]",-115.138026,36.089494,4
Original Chicken Tender,Las Vegas,"[Chicken Wings, Restaurants]",-115.146372,36.124423,3
Kazuki Sushi,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2069805,35.995344,51
Bobby's Burger Palace,Las Vegas,"[Burgers, American (Traditional), Restaurants]",-115.173315,36.10583003,277
Pan Asian Express,Las Vegas,"[Chinese, Restaurants]",-115.146372,36.124423,9
PT's,Las Vegas,"[Bars, Pubs, Nightlife, American (New), Sports Bars, Restaurants]",-115.2899561,36.0755982,10
Hash House A Go Go at the Rio,Las Vegas,"[American (Traditional), Restaurants]",-115.18644,36.11881,128
TAP Sports Bar,Las Vegas,"[Nightlife, Bars, American (Traditional), Sports Bars, Restaurants]",-115.16938,36.10250731,96
McDonald's,Las Vegas,"[Burgers, Fast Food, Restaurants]",-115.1625756,36.1360098,5
Naked City Pizza On Paradise,Las Vegas,"[Pizza, Restaurants, Chicken Wings, Italian]",-115.150967,36.105948,74
Buffet At Asia,Las Vegas,"[Sushi Bars, Chinese, Restaurants]",-115.0623062,36.16324377,9
Sunnys Chicken & Fish,Las Vegas,"[Southern, Chicken Wings, Restaurants]",-115.0798264,36.18031693,26
Big Daddy's Pizza,Las Vegas,"[Pizza, Restaurants]",-115.0668884,36.13925157,5
Claim Jumper,Las Vegas,"[Burgers, American (Traditional), Sandwiches, Restaurants]",-115.1455964,36.17014908,28
International Eatery,Las Vegas,"[Italian, Mexican, Chinese, Restaurants]",-115.140844,36.170055,6
OM Restaurant,Las Vegas,"[Indian, Himalayan/Nepalese, Restaurants]",-115.1180544,36.01813065,53
Yard House,Las Vegas,"[Nightlife, Vegetarian, American (New), Bars, Restaurants]",-115.1702465,36.1237978,221
Salsa Loca Mexican Grill,Las Vegas,"[Mexican, Restaurants]",-115.090932,36.114355,9
Viet Bistro,Las Vegas,"[Food, Ethnic Food, Restaurants, Vietnamese, Specialty Food]",-115.307339,36.1143902,49
Hibachi Grill & Supreme Buffet,Las Vegas,"[Buffets, Restaurants]",-115.0638089,36.1674569,43
Red Gate Wok,Las Vegas,"[Korean, Restaurants]",-115.2416794,36.1263809,9
Truffles N Bacon Caf�,Las Vegas,"[American (New), Cafes, Restaurants]",-115.119841,36.069088,48
E & N Family Table Restaurant,Las Vegas,"[Greek, Restaurants, Italian]",-115.2781946,36.1084634,28
Pancho's Kitchen,Las Vegas,"[Mexican, Restaurants]",-115.138026,36.089494,3
The Blind Pig,Las Vegas,"[Bars, Cafes, Nightlife, Lounges, Restaurants]",-115.1815901,36.10738887,117
Kung Pao Wok,Las Vegas,"[Chinese, Restaurants]",-115.1579022,36.16378927,3
Hot Feel,Las Vegas,"[Asian Fusion, Restaurants]",-115.198027,36.127498,54
Ocean One Bar & Grill,Las Vegas,"[Seafood, Restaurants]",-115.1721858,36.1107749,12
