name,city,categories,longitude,latitude,review_count
The Lodge Coffee House & Tavern,Las Vegas,"[Coffee & Tea, Food, Cafes, Bars, Cocktail Bars, Nightlife, Restaurants]",-115.279592,36.08436572,65
Cafe Zupas,Las Vegas,"[Sandwiches, Restaurants]",-115.2577516,36.195649,141
New Day Cafe,Las Vegas,"[Breakfast & Brunch, American (Traditional), Restaurants]",-115.1556873,36.0132829,84
BG Bistro,Las Vegas,"[Mediterranean, Restaurants]",-115.2274013,36.10092638,38
1900 Asian Cuisine,Las Vegas,"[Shanghainese, Szechuan, Dim Sum, Chinese, Restaurants]",-115.211199,36.125587,69
Pellegrini Pizza,Las Vegas,"[Pizza, Restaurants]",-115.244139,36.172318,53
Pita House,Las Vegas,"[Mediterranean, Restaurants]",-115.134967,36.013806,94
K-bop Korean Tapas Restaurant,Las Vegas,"[Korean, Tapas Bars, Restaurants]",-115.297923,36.1122889,73
McFadden's Restaurant and Saloon,Las Vegas,"[Irish, American (New), Mediterranean, Restaurants]",-115.1776797,36.0684803,149
BJ's Buffet,Las Vegas,"[Buffets, Restaurants]",-115.2083645,36.099494,40
The Sparklings,Las Vegas,"[American (New), Restaurants]",-115.242713,36.036676,289
Max's Restaurant,Las Vegas,"[Filipino, Restaurants]",-115.136639,36.114859,174
Rachel's Kitchen,Las Vegas,"[Food, Breakfast & Brunch, Juice Bars & Smoothies, Sandwiches, Restaurants]",-115.2865495,36.28842233,86
Aces & Ales,Las Vegas,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",-115.2496893,36.2111234,148
Geisha House Steak & Sushi,Las Vegas,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",-115.3045911,36.1139473,162
Avenue Cafe,Las Vegas,"[Bars, American (Traditional), Nightlife, Restaurants]",-115.169402,36.103399,91
Carmine's,Las Vegas,"[Restaurants, Italian]",-115.1729418,36.1183949,195
Ramen Tatsu,Las Vegas,"[Ramen, Japanese, Restaurants]",-115.2242177,36.12766031,107
Mariscos Playa Escondida,Las Vegas,"[Seafood, Mexican, Restaurants]",-115.135949,36.159363,103
The Kitchen Gangnam,Las Vegas,"[Korean, Seafood, Barbeque, Restaurants]",-115.210789,36.1440539,28
Liu's Kitchen,Las Vegas,"[Chinese, Restaurants]",-115.2258702,36.0552438,43
The Little Kitchen Cafe,Las Vegas,"[Taiwanese, Chinese, Restaurants]",-115.196476,36.1254542,28
Rx Boiler Room,Las Vegas,"[American (New), Restaurants]",-115.1758973,36.09358491,184
Five50 Pizza Bar,Las Vegas,"[Pizza, Restaurants]",-115.173703,36.107291,284
The Sterling Spoon Cafe,Las Vegas,"[Cafes, Diners, Restaurants]",-115.1524787,36.1137792,40
Sushi Tachi,North Las Vegas,"[Sushi Bars, Restaurants]",-115.1776326,36.27622286,42
Kumi Japanese Restaurant + Bar,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.1730561,36.0919655,145
Angie's Soul Food Kitchen,Las Vegas,"[Soul Food, Restaurants]",-115.1441793,36.1226529,38
Pizza Rock,Las Vegas,"[Pizza, Restaurants]",-115.1420069,36.1718303,603
Silver Sevens Hotel and Casino,Las Vegas,"[Arts & Entertainment, Casinos, Event Planning & Services, Hotels & Travel, Hotels, Restaurants]",-115.1535379,36.1141583,95
GameWorks,Las Vegas,"[Arts & Entertainment, American (New), Arcades, Gastropubs, Restaurants]",-115.1790108,36.06813616,99
El Pollo Loco,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.296839,36.09409995,30
Pasta Fresh,Las Vegas,"[Restaurants, Italian]",-115.3087109,36.1141241,65
Sakana,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.1382748,36.11718307,247
Crab Corner,Las Vegas,"[Nightlife, Seafood, Bars, Restaurants]",-115.243522,36.07097,138
Braddah's Island Style,Las Vegas,"[Food, Ethnic Food, Restaurants, Hawaiian, Specialty Food]",-115.2424863,36.14621857,345
Kaba Curry,Las Vegas,"[Asian Fusion, Japanese, Restaurants]",-115.211199,36.125587,73
Original Tommy's Hamburgers,Las Vegas,"[Burgers, Restaurants]",-115.249942,36.24063,50
Smashburger,Las Vegas,"[Burgers, Restaurants]",-115.1723424,36.0552452,63
Taiga Modern Japanese & Thai Restaurant,Las Vegas,"[Thai, Japanese, Restaurants]",-115.1067983,36.0719464,49
Ohjah Japanese Steakhouse,Las Vegas,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",-115.2427914,36.1987541,99
Caf� Casera,Las Vegas,"[Cafes, Mexican, Restaurants]",-115.2243858,36.0489038,76
Sakina Thai Cuisine,Las Vegas,"[Thai, Cantonese, Halal, Chinese, Restaurants]",-115.198702,36.144051,50
Grand Cafe At Red Rock,Las Vegas,"[Cafes, Restaurants]",-115.334841,36.155601,31
Rice Trax Teriyaki Grill,Las Vegas,"[Japanese, Hawaiian, Restaurants]",-115.2433426,36.0471607,51
Divine Eatery,Las Vegas,"[Burgers, Breakfast & Brunch, American (New), Restaurants]",-115.3158031,36.29142924,87
Rosati's Pizza Pub,Las Vegas,"[Pizza, Sandwiches, Restaurants]",-115.2420947,36.04170546,57
Bacon Bar,Las Vegas,"[Nightlife, Bars, Pizza, Sports Bars, Restaurants]",-115.2174492,36.2233297,91
Smashburger,Las Vegas,"[Burgers, Restaurants]",-115.1187205,36.0176131,62
Novecento Pizzeria,Las Vegas,"[Italian, Pizza, Restaurants]",-115.1181398,36.01758506,144
Lucille's Smokehouse Bar-B-Que,Las Vegas,"[American (Traditional), Barbeque, Restaurants]",-115.3351997,36.15803263,214
Palermos Pizza,Las Vegas,"[Pizza, Restaurants]",-115.1335869,36.1154564,32
Cafe Rio,Las Vegas,"[Cafes, Restaurants]",-115.2066229,36.2781023,42
Q Bistro,Las Vegas,"[Korean, Chicken Wings, Barbeque, Restaurants]",-115.2248077,36.1277487,55
Tom Colicchio's Heritage Steak,Las Vegas,"[Food, Beer, Wine & Spirits, Steakhouses, Diners, Restaurants]",-115.1739997,36.12160849,172
Sushi Mon,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.272706,36.14466602,82
Tonkatsu Kiyoshi,Las Vegas,"[Hawaiian, Food, Ethnic Food, Japanese, Specialty Food, Restaurants]",-115.2244706,36.0478877,225
Las Cazuelas,Las Vegas,"[Mexican, Restaurants]",-115.1189623,36.0123098,90
Smashburger,Las Vegas,"[Burgers, Restaurants]",-115.2967138,36.0957508,46
Dim Sum Cafe,Las Vegas,"[Cafes, Dim Sum, Chinese, Restaurants]",-115.3148095,36.1219011,77
Ray's Asian Cuisine and House of Ramen,Las Vegas,"[Japanese, Restaurants]",-115.1085145,36.1296022,34
Echo & Rig,Las Vegas,"[Steakhouses, Restaurants]",-115.2870302,36.1666763,489
Daisho Sushi,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.120023,36.055832,99
Maribel Mexican Food & More,Las Vegas,"[Mexican, Restaurants]",-115.120573,36.01096,75
The Cr�pe,Las Vegas,"[Arts & Entertainment, Music Venues, Food, Breakfast & Brunch, Desserts, Nightlife, Restaurants]",-115.2855925,36.1671901,112
Wimpys,North Las Vegas,"[Burgers, Restaurants]",-115.1415627,36.2763491,67
Soho Japanese Restaurant,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2258702,36.0552438,700
WILD,Las Vegas,"[Bars, American (New), Cocktail Bars, Nightlife, Restaurants]",-115.1396153,36.1700878,108
Jalisco Cantina,Las Vegas,"[Mexican, Restaurants]",-115.0990297,36.07224754,71
Wing Heaven,Las Vegas,"[Seafood, Chicken Wings, Restaurants]",-115.2821167,36.30261064,38
Jalisco Cantina,Las Vegas,"[Mexican, Restaurants]",-115.278723,36.071411,77
Mac Shack,Las Vegas,"[Restaurants, Vegan, Gluten-Free, Italian]",-115.289113,36.158026,120
Buddy V's Ristorante,Las Vegas,"[Restaurants, Italian]",-115.1696112,36.1214517,341
Pita Pit,Las Vegas,"[Food, Juice Bars & Smoothies, Sandwiches, Salad, Restaurants]",-115.136056,36.012764,38
MTO Caf�,Las Vegas,"[Breakfast & Brunch, Cafes, Comfort Food, Restaurants]",-115.1496248,36.1669491,318
Braddah's Island Style,Las Vegas,"[Hawaiian, Restaurants]",-115.2870974,36.2776341,115
Mr. Sandwich,Las Vegas,"[Vietnamese, Restaurants]",-115.136831,36.105583,47
Garden Grill,Las Vegas,"[Food, Vegetarian, Street Vendors, Vegan, Restaurants]",-115.136389,36.175,29
Dickey's Barbecue Pit,Las Vegas,"[Barbeque, Restaurants]",-115.243782,36.087483,47
Fish N Bowl,Las Vegas,"[Seafood, Sushi Bars, Asian Fusion, Restaurants]",-115.2800168,36.056792,78
Settebello Pizzeria Napoletana,Las Vegas,"[Italian, Pizza, Restaurants]",-115.2988469,36.14432201,134
Kailyn's Diner,Las Vegas,"[Breakfast & Brunch, Diners, Restaurants]",-115.0998341,36.1004618,135
Doh Sushi & Tapas,Las Vegas,"[Sushi Bars, Restaurants]",-115.1918805,36.1264739,176
Toros Cantina & Gaming,Las Vegas,"[Mexican, Restaurants]",-115.3516784,36.15948327,145
World Noodle,Las Vegas,"[Asian Fusion, Chinese, Restaurants]",-115.197904,36.125908,43
Vince Neil's Tatuado EAT DRINK PARTY,Las Vegas,"[Bars, American (Traditional), Food, Beer, Wine & Spirits, Nightlife, Sports Bars, Restaurants]",-115.1633105,36.13711223,41
The Cafe at The Wynn Resorts,Las Vegas,"[Food, Bakeries, Coffee & Tea, Breakfast & Brunch, Restaurants]",-115.1658417,36.1272588,33
Double Barrel Roadhouse,Las Vegas,"[Bars, American (Traditional), Cocktail Bars, Nightlife, Restaurants]",-115.17601,36.1043329,144
Babystacks Cafe,Las Vegas,"[Breakfast & Brunch, Cafes, Restaurants]",-115.2868474,36.2896832,145
Stewart & Ogden,Las Vegas,"[American (Traditional), Restaurants]",-115.1415715,36.1715995,79
Sugar Factory,Las Vegas,"[Burgers, Food, Brasseries, Candy Stores, Specialty Food, Restaurants]",-115.1768402,36.0687779,301
Hot N Juicy Crawfish,Las Vegas,"[Seafood, Cajun/Creole, Restaurants]",-115.117987,36.01445637,156
Rock'N'oodles,Las Vegas,"[American (New), Restaurants]",-115.150999,36.15851,85
Farm,North Las Vegas,"[American (Traditional), Cafes, Restaurants]",-115.14181,36.30003,41
KoMex Fusion,Las Vegas,"[Korean, Asian Fusion, Mexican, Restaurants]",-115.2618176,36.11303976,150
Maru's Pizza and Italian Bistro,Las Vegas,"[Italian, Pizza, Restaurants]",-115.2685006,36.14284504,29
Great Grubbing,Las Vegas,"[Food, Desserts, Juice Bars & Smoothies, Gluten-Free, Restaurants]",-115.1192055,36.0345497,31
Oh! Curry,Las Vegas,"[Japanese, Restaurants]",-115.0635161,36.1658935,42
Tiabi Coffee & Waffle,Las Vegas,"[Food, Desserts, Coffee & Tea, Cafes, Restaurants]",-115.1387529,36.11664987,145
Ketchup Premium Burger Bar,Las Vegas,"[Burgers, Restaurants]",-115.1721858,36.1107749,87
Full House BBQ,Las Vegas,"[Asian Fusion, Filipino, Restaurants]",-115.1353916,36.0100493,88
Viva Mercado's Mexican Bar and Grill,Las Vegas,"[Mexican, Restaurants]",-115.3007591,36.1455404,131
Pinches Tacos,Las Vegas,"[Mexican, Restaurants]",-115.138435,36.16752618,149
Gyu-Kaku Japanese BBQ,Las Vegas,"[Japanese, Barbeque, Restaurants]",-115.2080239,36.1247451,92
Big Ern's BBQ,Las Vegas,"[Barbeque, Restaurants]",-115.138435,36.167526,115
SNS Diner,North Las Vegas,"[Diners, Barbeque, Restaurants]",-115.126378,36.22162,38
Desnudo Tacos,Las Vegas,"[Mexican, Restaurants]",-115.199026,36.13076166,55
Crush,Las Vegas,"[Nightlife, Tapas Bars, Bars, Lounges, Restaurants]",-115.1701994,36.10289615,59
B&B Burger & Beer,Las Vegas,"[Burgers, Barbeque, Restaurants]",-115.1701939,36.1226902,197
Simply Pure by Chef Stacey Dougan,Las Vegas,"[Vegetarian, Vegan, Restaurants]",-115.138435,36.167526,67
Pam Real Thai Las Vegas,Las Vegas,"[Thai, Restaurants]",-115.2074151,36.123621,81
Sambalatte Torrefazione,Las Vegas,"[Food, Coffee & Tea, Cafes, Restaurants]",-115.2248722,36.06982152,102
The Commissary Latin Kitchen by Richard�Sandoval,Las Vegas,"[Mexican, Restaurants]",-115.1415715,36.1715995,52
Crazy Pita Rotisserie & Grill,Las Vegas,"[Mediterranean, Restaurants]",-115.1784122,36.06957968,60
bin 702,Las Vegas,"[Bars, Salad, Wine Bars, Nightlife, Sandwiches, Restaurants]",-115.1387998,36.16742206,70
Spaghetty Western,Las Vegas,"[Delis, Italian, Restaurants]",-115.2063506,35.99515465,131
Hecho en Vegas,Las Vegas,"[Mexican, Restaurants]",-115.1693962,36.1033743,80
China Wan Wan,Las Vegas,"[Seafood, Fast Food, Chinese, Restaurants]",-115.0324057,36.08319598,49
Jake's Filling Station,North Las Vegas,"[American (Traditional), Restaurants]",-115.1247925,36.2203935,27
Yanni's Greek Grill,Las Vegas,"[Greek, Restaurants]",-115.1716492,36.0153409,74
Vila Algarve,Las Vegas,"[Portuguese, Seafood, French, Restaurants]",-115.225783,36.1013213,59
Delhi Indian Cuisine,Las Vegas,"[Indian, Buffets, Restaurants]",-115.1377423,36.1152062,177
Teriyaki Madness,Las Vegas,"[Asian Fusion, Japanese, Hawaiian, Restaurants]",-115.2073842,36.0329035,31
Haute Doggery,Las Vegas,"[American (Traditional), Hot Dogs, Restaurants]",-115.1715632,36.1173225,79
Streetcar Po-boys,Las Vegas,"[Cajun/Creole, Sandwiches, Restaurants]",-115.1632669,36.1520371,114
Chayo Mexican Kitchen + Tequila Bar,Las Vegas,"[Bars, Mexican, Nightlife, Restaurants]",-115.171528,36.11757443,236
Checkers,Las Vegas,"[Burgers, Restaurants]",-115.178644,36.1796733,31
Sammy's Beach Bar & Grill,Las Vegas,"[Burgers, American (Traditional), Sandwiches, Restaurants]",-115.145248,36.08316,36
Fat Dumpling,Las Vegas,"[Food, Bubble Tea, Chinese, Restaurants]",-115.1926856,36.1264478,89
Rose. Rabbit. Lie.,Las Vegas,"[Bars, Performing Arts, Arts & Entertainment, Nightlife, American (New), Restaurants]",-115.173908,36.110091,360
Brother's Italian Bistro,Las Vegas,"[Restaurants, Pizza, Italian]",-115.2499187,36.240299,29
Cornish Pasty Co.,Las Vegas,"[Bars, Food, British, Pubs, Specialty Food, Nightlife, Restaurants]",-115.1425486,36.14252332,256
Saborr,Las Vegas,"[Fast Food, Mexican, Restaurants]",-115.078775,36.24085902,28
Pin Up Pizza,Las Vegas,"[Pizza, Restaurants]",-115.172501,36.1100668,125
Fleming's Prime Steakhouse & Wine Bar,Las Vegas,"[Bars, American (New), Wine Bars, Nightlife, Steakhouses, Restaurants]",-115.1722357,36.0678308,113
Kanji Steak and Sushi,Las Vegas,"[Steakhouses, Sushi Bars, Japanese, Restaurants]",-115.2985769,36.0764726,99
District One Kitchen & Bar,Las Vegas,"[Asian Fusion, Restaurants]",-115.224558,36.128083,302
Al's Beef,Las Vegas,"[Italian, Sandwiches, Restaurants]",-115.2415717,36.14463432,109
Toscano Italian Steakhouse,Las Vegas,"[Bars, Restaurants, Wine Bars, Nightlife, Steakhouses, Italian]",-115.1542695,36.1186973,36
JJANGA Japanese Restaurant,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2074151,36.123621,401
the Goodwich,Las Vegas,"[Sandwiches, Restaurants]",-115.1519918,36.1524766,202
Kazuki Sushi,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2069805,35.995344,51
Bobby's Burger Palace,Las Vegas,"[Burgers, American (Traditional), Restaurants]",-115.173315,36.10583003,277
Hash House A Go Go at the Rio,Las Vegas,"[American (Traditional), Restaurants]",-115.18644,36.11881,128
TAP Sports Bar,Las Vegas,"[Nightlife, Bars, American (Traditional), Sports Bars, Restaurants]",-115.16938,36.10250731,96
Naked City Pizza On Paradise,Las Vegas,"[Pizza, Restaurants, Chicken Wings, Italian]",-115.150967,36.105948,74
Claim Jumper,Las Vegas,"[Burgers, American (Traditional), Sandwiches, Restaurants]",-115.1455964,36.17014908,28
OM Restaurant,Las Vegas,"[Indian, Himalayan/Nepalese, Restaurants]",-115.1180544,36.01813065,53
Yard House,Las Vegas,"[Nightlife, Vegetarian, American (New), Bars, Restaurants]",-115.1702465,36.1237978,221
Viet Bistro,Las Vegas,"[Food, Ethnic Food, Restaurants, Vietnamese, Specialty Food]",-115.307339,36.1143902,49
Hibachi Grill & Supreme Buffet,Las Vegas,"[Buffets, Restaurants]",-115.0638089,36.1674569,43
Truffles N Bacon Caf�,Las Vegas,"[American (New), Cafes, Restaurants]",-115.119841,36.069088,48
E & N Family Table Restaurant,Las Vegas,"[Greek, Restaurants, Italian]",-115.2781946,36.1084634,28
The Blind Pig,Las Vegas,"[Bars, Cafes, Nightlife, Lounges, Restaurants]",-115.1815901,36.10738887,117
Hot Feel,Las Vegas,"[Asian Fusion, Restaurants]",-115.198027,36.127498,54
Distill - A Local Bar,Las Vegas,"[Bars, Restaurants, Nightlife, Diners]",-115.3315911,36.16068549,121
Brooklyn Bowl,Las Vegas,"[Arts & Entertainment, Music Venues, Nightlife, Bowling, Active Life, American (New), Restaurants]",-115.1727833,36.1176611,234
Hiromaru Fusion Ramen,Las Vegas,"[Asian Fusion, Japanese, Restaurants]",-115.213504,36.1262297,94
Buldogis,Las Vegas,"[Korean, Hot Dogs, Chicken Wings, Restaurants]",-115.2234859,36.1255279,42
Flour & Barley,Las Vegas,"[Italian, Pizza, Restaurants]",-115.1727241,36.1175745,124
Krayvings,Las Vegas,"[Food, Juice Bars & Smoothies, American (New), Sandwiches, Restaurants]",-115.3515271,36.15933469,122
Biscuits Cafe,Las Vegas,"[American (Traditional), Restaurants]",-115.275792,36.143431,75
Lobster Me - Venetian Palazzo,Las Vegas,"[Seafood, Restaurants]",-115.1686409,36.12220542,103
Pot Tea Social House,Las Vegas,"[Seafood, Asian Fusion, Taiwanese, Restaurants]",-115.2444447,36.04601149,97
La Parilla The Lab,Las Vegas,"[Burgers, Restaurants]",-115.1149328,36.11411601,67
Izakaya Cocokala,Las Vegas,"[Japanese, Restaurants]",-115.2003327,36.115417,41
Strip View Cafe,Las Vegas,"[Food, Coffee & Tea, Cafes, Breakfast & Brunch, Restaurants]",-115.243407,36.13052516,49
Jumping Rice & Rolls,Las Vegas,"[Asian Fusion, Restaurants]",-115.298748,36.11580692,65
Jimmy John's,Las Vegas,"[Sandwiches, Restaurants]",-115.3336107,36.16118077,31
Yuzu Japanese Kitchen,Las Vegas,"[Japanese, Restaurants]",-115.134967,36.013806,52
Don Michael's,Las Vegas,"[Restaurants, Italian]",-115.2089199,36.2472804,29
800 Degrees,Las Vegas,"[Pizza, Restaurants]",-115.1736002,36.10492211,120
Guy Fieri,Las Vegas,"[Burgers, Breakfast & Brunch, American (Traditional), Restaurants]",-115.1726,36.118793,672
Yusho,Las Vegas,"[Japanese, Restaurants]",-115.1767584,36.1044875,116
Imperial Tacos & Beer,Las Vegas,"[Bars, Mexican, Tapas/Small Plates, Cocktail Bars, Nightlife, Restaurants]",-115.1542695,36.1186973,164
Frijoles Grilled Tacos,Las Vegas,"[Mexican, Restaurants]",-115.2515385,36.1594235,161
Shawarma Plus Mediterranean Cuisine,Las Vegas,"[Mediterranean, Restaurants]",-115.2073833,36.071207,91
Oyshi Sushi,Las Vegas,"[Sushi Bars, Japanese, Restaurants]",-115.2515591,36.14358271,92
Bachi Healthy Life Kitchen,Las Vegas,"[Breakfast & Brunch, Restaurants]",-115.2412756,36.0844749,80
Fiesta Chips & Salsa,Las Vegas,"[Mexican, Restaurants]",-115.2593102,36.1915723,40
The Cracked Egg,Las Vegas,"[Breakfast & Brunch, American (New), Restaurants]",-115.3134669,36.15788817,50
Mochiko Chicken,Las Vegas,"[American (New), Asian Fusion, Restaurants]",-115.2098129,36.1486584,83
1923 Bourbon & Burlesque By Holly Madison,Las Vegas,"[Arts & Entertainment, American (Traditional), Music Venues, Bars, Cocktail Bars, Nightlife, Restaurants]",-115.1740769,36.0912409,39
Gabriella's Italian Grill & Pizzeria,Las Vegas,"[Italian, Pizza, Restaurants]",-115.1149077,36.02818,88
Z Chicken,Las Vegas,"[American (Traditional), Restaurants]",-115.1178336,36.0284419,28
Argana,Las Vegas,"[Moroccan, Restaurants]",-115.2796682,36.1439829,61
WTPho,Las Vegas,"[Vietnamese, Restaurants]",-115.2672312,36.0206629,55
DB Brasserie,Las Vegas,"[Brasseries, Restaurants]",-115.1702046,36.12246488,131
Siam Thai Kitchen,Las Vegas,"[Thai, Restaurants]",-115.2419672,36.17932379,30
Ramen Misoya Tomi,Las Vegas,"[Ramen, Japanese, Restaurants]",-115.1979987,36.1264765,149
Martinez Taco Bar,North Las Vegas,"[Mexican, Restaurants]",-115.1794971,36.2865843,37
BLT Steak,Las Vegas,"[Steakhouses, Restaurants]",-115.1727367,36.1142391,66
Giada,Las Vegas,"[Restaurants, Italian]",-115.1722861,36.11514588,632
Dumpling King,Las Vegas,"[Chinese, Restaurants]",-115.2198415,36.1260693,33
Braddah's Island Style,Las Vegas,"[Hawaiian, Restaurants]",-115.1359481,36.1050259,41
Novecento Pizzeria,Las Vegas,"[Italian, Pizza, Restaurants]",-115.2433035,36.0727196,52
Al's Donuts & Cafe Burger,Las Vegas,"[Food, Burgers, Donuts, Restaurants]",-115.2536202,36.27442661,33
Oriental House,Las Vegas,"[Thai, Asian Fusion, Chinese, Restaurants]",-115.2782837,36.12968596,63
El Dorado Cantina,Las Vegas,"[Mexican, Restaurants]",-115.1714295,36.1350121,261
Moko Asian Bistro,Las Vegas,"[Korean, Asian Fusion, Tapas Bars, Restaurants]",-115.2330893,36.15957623,77
Nem Nuong Bistro,Las Vegas,"[Vietnamese, Restaurants]",-115.203712,36.125883,100
FAME,Las Vegas,"[Asian Fusion, Restaurants]",-115.1704747,36.11774777,92
Fukuburger,Las Vegas,"[Food, Burgers, Food Trucks, Restaurants]",-115.170409,36.1182919,82
Grass Roots Juice Bar,Las Vegas,"[Food, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Vegan, Restaurants]",-115.140467,36.167937,48
Tilted Kilt Pub & Eatery,Las Vegas,"[Bars, American (Traditional), Pubs, Nightlife, Sports Bars, Restaurants]",-115.1714007,36.11745357,70
The Wiener's Circle Las Vegas,Las Vegas,"[Burgers, American (New), Hot Dogs, Restaurants]",-115.334816,36.1551327,33
Makers & Finders Coffee,Las Vegas,"[Food, Coffee & Tea, Latin American, Breakfast & Brunch, Restaurants]",-115.153959,36.157897,50
SkinnyFATS,Las Vegas,"[Food, Juice Bars & Smoothies, Breakfast & Brunch, American (New), Restaurants]",-115.2809143,36.05607605,154
Carson Kitchen,Las Vegas,"[American (New), Restaurants]",-115.1406405,36.16787832,316
Grinders Pizza Lounge,Las Vegas,"[Pizza, Restaurants]",-115.2438663,36.0865493,55
