business_categories,city,review_count
"[Arts & Entertainment, Performing Arts]",Phoenix,3
"[Arts & Entertainment, Performing Arts]",Peoria,3
"[Arts & Entertainment, Performing Arts]",Montreal,3
"[Arts & Entertainment, Performing Arts]",Madison,3
"[Arts & Entertainment, Performing Arts]",Le Vieux-Port,3
"[Arts & Entertainment, Performing Arts]",Las Vegas,3
"[Arts & Entertainment, Performing Arts]",Gilbert,3
"[Arts & Entertainment, Performing Arts]",Charlotte,3
"[Arts & Entertainment, Performing Arts]",Chandler,3
"[Arts & Entertainment, Performing Arts]",Casa Grande,3
"[Arts & Entertainment, Performing Arts, Nightlife, Music Venues]",Las Vegas,3
"[Arts & Entertainment, Performing Arts, Nightlife, Music Venues]",Buckeye,3
"[Arts & Entertainment, Performing Arts, Festivals, Local Flavor]",Edinburgh,3
"[Arts & Entertainment, Performing Arts, Event Planning & Services]",Las Vegas,3
"[Arts & Entertainment, Nightlife, Music Venues]",Pittsburgh,3
"[Arts & Entertainment, Nightlife, Music Venues]",Montreal,3
"[Arts & Entertainment, Nightlife, Music Venues]",Madison,3
"[Arts & Entertainment, Nightlife, Music Venues]",Las Vegas,3
"[Arts & Entertainment, Nightlife, Music Venues]",Edinburgh,3
"[Arts & Entertainment, Nightlife, Comedy Clubs]",Las Vegas,3
"[Arts & Entertainment, Music Venues, Swimming Pools, Nightlife, Active Life, Hotels & Travel, Hotels, Event Planning & Services]",Las Vegas,3
"[Arts & Entertainment, Magicians, Performing Arts, Event Planning & Services, Party & Event Planning]",Las Vegas,3
"[Arts & Entertainment, Festivals]",Tempe,3
"[Arts & Entertainment, Festivals]",Scottsdale,3
"[Arts & Entertainment, Festivals]",Phoenix,3
"[Arts & Entertainment, Festivals]",Montr�al,3
"[Arts & Entertainment, Festivals]",Mesa,3
"[Arts & Entertainment, Festivals]",Las Vegas,3
"[Arts & Entertainment, Festivals]",Fountain Hills,3
"[Arts & Entertainment, Festivals]",Fort Mill,3
"[Arts & Entertainment, Festivals]",Edinburgh,3
"[Arts & Entertainment, Festivals]",Charlotte,3
"[Arts & Entertainment, Festivals, Public Services & Government]",Edinburgh,3
"[Arts & Entertainment, Festivals, Local Flavor]",Las Vegas,3
"[Arts & Entertainment, Festivals, Christmas Markets]",Ettlingen,3
"[Arts & Entertainment, Education, Event Planning & Services, Party & Event Planning, Art Classes]",Chandler,3
"[Arts & Entertainment, Dance Studios, Performing Arts, Fitness & Instruction, Active Life, Yoga]",Phoenix,3
"[Arts & Entertainment, Cultural Center]",Ettlingen,3
"[Arts & Entertainment, Cinema]",Saint-Laurent,3
"[Arts & Entertainment, Cinema]",Montr�al,3
"[Arts & Entertainment, Cinema]",Montreal,3
"[Arts & Entertainment, Cinema]",Lasalle,3
"[Arts & Entertainment, Cinema]",Kitchener,3
"[Arts & Entertainment, Cinema]",Edinburgh,3
"[Arts & Entertainment, Cinema, Social Clubs]",Mesa,3
"[Arts & Entertainment, Cinema, Performing Arts]",Montreal,3
"[Arts & Entertainment, Cinema, Performing Arts]",Glendale,3
"[Arts & Entertainment, Cinema, Festivals]",Las Vegas,3
"[Arts & Entertainment, Casinos]",Phoenix,3
"[Arts & Entertainment, Casinos]",North Las Vegas,3
"[Arts & Entertainment, Casinos]",Las Vegas,3
"[Arts & Entertainment, Casinos]",Henderson,3
"[Arts & Entertainment, Art Galleries, Shopping]",Tempe,3
"[Arts & Entertainment, Art Galleries, Shopping]",Scottsdale,3
"[Arts & Entertainment, Art Galleries, Shopping]",Pittsburgh,3
"[Arts & Entertainment, Art Galleries, Shopping]",Phoenix,3
"[Arts & Entertainment, Art Galleries, Shopping]",Montreal,3
"[Arts & Entertainment, Art Galleries, Shopping]",Mint Hill,3
"[Arts & Entertainment, Art Galleries, Shopping]",Madison,3
"[Arts & Entertainment, Art Galleries, Shopping]",Las Vegas,3
"[Arts & Entertainment, Art Galleries, Shopping]",Henderson,3
"[Arts & Entertainment, Art Galleries, Shopping]",Edinburgh,3
"[Arts & Entertainment, Art Galleries, Shopping]",Charlotte,3
"[Arts & Entertainment, Art Galleries, Shopping, Nightlife, Music Venues]",Madison,3
"[Arts & Entertainment, Art Galleries, Shopping, Event Planning & Services, Venues & Event Spaces]",Montr�al,3
"[Arts & Entertainment, Art Galleries, Shopping, Antiques]",Pittsburgh,3
"[Arts & Crafts, Shopping]",Sun City West,3
"[Arts & Crafts, Shopping]",Scottsdale,3
"[Arts & Crafts, Shopping]",Pittsburgh,3
"[Arts & Crafts, Shopping]",Phoenix,3
"[Arts & Crafts, Shopping]",Montreal,3
"[Arts & Crafts, Shopping]",Mesa,3
"[Arts & Crafts, Shopping]",Madison,3
"[Arts & Crafts, Shopping]",Las Vegas,3
"[Arts & Crafts, Shopping]",Henderson,3
"[Arts & Crafts, Shopping]",Edinburgh,3
"[Arts & Crafts, Shopping]",Chandler,3
"[Arts & Crafts, Shopping, Knitting Supplies, Hobby Shops]",Glendale,3
"[Arts & Crafts, Shopping, Knitting Supplies, Hobby Shops]",Charlotte,3
"[Arts & Crafts, Shopping, Jewelry]",Charlotte,3
"[Arts & Crafts, Shopping, Home Decor, Home & Garden]",Las Vegas,3
"[Arts & Crafts, Shopping, Home & Garden, Antiques, Furniture Stores]",Montreal,3
"[Arts & Crafts, Shopping, Hobby Shops]",Cave Creek,3
"[Arts & Crafts, Shopping, Framing]",Tempe,3
"[Arts & Crafts, Shopping, Framing]",Phoenix,3
"[Arts & Crafts, Shopping, Framing]",Edinburgh,3
"[Arts & Crafts, Shopping, Framing]",Charlotte,3
"[Arts & Crafts, Shopping, Framing, Art Supplies]",Henderson,3
"[Arts & Crafts, Shopping, Framing, Art Supplies]",Edinburgh,3
"[Arts & Crafts, Shopping, Fabric Stores]",Sun City,3
"[Arts & Crafts, Shopping, Fabric Stores]",Phoenix,3
"[Arts & Crafts, Shopping, Fabric Stores]",Edinburgh,3
"[Arts & Crafts, Shopping, Fabric Stores]",Charlotte,3
"[Arts & Crafts, Shopping, Fabric Stores, Home & Garden, Furniture Stores]",Scottsdale,3
"[Arts & Crafts, Shopping, Fabric Stores, Embroidery & Crochet]",Las Vegas,3
"[Arts & Crafts, Shopping, Costumes]",Tempe,3
"[Arts & Crafts, Shopping, Costumes]",Scottsdale,3
"[Arts & Crafts, Shopping, Costumes]",Matthews,3
"[Arts & Crafts, Shopping, Costumes]",Las Vegas,3
"[Arts & Crafts, Shopping, Costumes]",Charlotte,3
"[Arts & Crafts, Shopping, Costumes]",Chandler,3
"[Arts & Crafts, Shopping, Cooking Classes]",Scottsdale,3
"[Arts & Crafts, Shopping, Baby Gear & Furniture]",Glendale,3
"[Arts & Crafts, Shopping, Adult, Costumes]",Scottsdale,3
"[Arts & Crafts, Lingerie, Shopping, Fashion, Costumes]",Phoenix,3
"[Arts & Crafts, Home & Garden, Shopping, Fabric Stores, Appliances]",Chandler,3
"[Arts & Crafts, Fashion, Shopping]",Montreal,3
"[Arts & Crafts, Fashion, Shopping, Jewelry, Accessories]",Pittsburgh,3
"[Arts & Crafts, Bridal, Shopping, Fabric Stores]",Phoenix,3
"[Arts & Crafts, Arts & Entertainment, Art Galleries, Shopping, Framing]",Madison,3
"[Arts & Crafts, Arts & Entertainment, Art Galleries, Shopping, Framing]",Las Vegas,3
"[Arts & Crafts, Arts & Entertainment, Art Galleries, Shopping, Framing]",Charlotte,3
"[Art Supplies, Shopping, Home Services, Arts & Crafts]",Karlsruhe,3
"[Art Supplies, Shopping, Arts & Crafts]",Tempe,3
"[Art Supplies, Shopping, Arts & Crafts]",Scottsdale,3
"[Art Supplies, Shopping, Arts & Crafts]",Las Vegas,3
"[Art Supplies, Shopping, Arts & Crafts]",Glendale,3
"[Art Supplies, Shopping, Arts & Crafts]",Gilbert,3
"[Art Supplies, Shopping, Arts & Crafts]",Columbus,3
"[Art Supplies, Office Equipment, Shopping, Arts & Crafts]",Montr�al,3
"[Art Supplies, Arts & Entertainment, Art Galleries, Shopping, Arts & Crafts]",Las Vegas,3
"[Art Schools, Specialty Schools, Shopping, Home Decor, Arts & Crafts, Home & Garden, Art Supplies, Education]",Madison,3
"[Art Schools, Specialty Schools, Education]",Tempe,3
"[Art Schools, Specialty Schools, Education]",Pittsburgh,3
"[Art Schools, Specialty Schools, Education]",Glendale,3
"[Art Schools, Specialty Schools, Education]",Charlotte,3
"[Art Schools, Arts & Entertainment, Specialty Schools, Performing Arts, Music Venues, Nightlife, Education]",Las Vegas,3
"[Art Galleries, Arts & Entertainment, Cafes, Shopping, Restaurants]",Edinburgh,3
"[Arabian, Restaurants]",Laval,3
"[Animal Shelters, Pets]",Scottsdale,3
"[Animal Shelters, Pets]",Phoenix,3
"[Animal Shelters, Pets]",Chandler,3
"[Animal Shelters, Pet Adoption, Pets]",Phoenix,3
"[American (Traditional), Sandwiches, Restaurants]",Scottsdale,3
"[American (Traditional), Salad, Restaurants]",Mesa,3
"[American (Traditional), Restaurants]",Tempe,3
"[American (Traditional), Restaurants]",Sun Lakes,3
"[American (Traditional), Restaurants]",Sun City West,3
"[American (Traditional), Restaurants]",Scottsdale,3
"[American (Traditional), Restaurants]",Pittsburgh,3
"[American (Traditional), Restaurants]",Phoenix,3
"[American (Traditional), Restaurants]",Mesa,3
"[American (Traditional), Restaurants]",Matthews,3
"[American (Traditional), Restaurants]",Madison,3
"[American (Traditional), Restaurants]",Las Vegas,3
"[American (Traditional), Restaurants]",Kitchener,3
"[American (Traditional), Restaurants]",Concord,3
"[American (Traditional), Restaurants]",Charlotte,3
"[American (Traditional), Restaurants]",Chandler,3
"[American (Traditional), Restaurants]",Champaign,3
"[American (Traditional), Mexican, Diners, Restaurants]",Las Vegas,3
"[American (Traditional), Fast Food, Restaurants]",Pittsburgh,3
"[American (Traditional), Fast Food, Restaurants]",Phoenix,3
"[American (Traditional), Fast Food, Restaurants]",Las Vegas,3
"[American (Traditional), Fast Food, Restaurants]",Glendale,3
"[American (Traditional), Chicken Wings, Restaurants]",Buckeye,3
"[American (New), Sandwiches, Food Court, Restaurants]",Las Vegas,3
"[American (New), Restaurants]",Urbana,3
"[American (New), Restaurants]",Tempe,3
"[American (New), Restaurants]",Surprise,3
"[American (New), Restaurants]",Sun Lakes,3
"[American (New), Restaurants]",Stallings,3
"[American (New), Restaurants]",South Gyle,3
"[American (New), Restaurants]",Scottsdale,3
"[American (New), Restaurants]",Queen Creek,3
"[American (New), Restaurants]",Pittsburgh,3
"[American (New), Restaurants]",Phoenix Sky Harbor Center,3
"[American (New), Restaurants]",Phoenix,3
"[American (New), Restaurants]",Peoria,3
"[American (New), Restaurants]",North Las Vegas,3
"[American (New), Restaurants]",Montreal,3
"[American (New), Restaurants]",Mesa,3
"[American (New), Restaurants]",Madison,3
"[American (New), Restaurants]",Las Vegas,3
"[American (New), Restaurants]",Henderson,3
"[American (New), Restaurants]",Goodyear,3
"[American (New), Restaurants]",Glendale,3
"[American (New), Restaurants]",Gilbert,3
"[American (New), Restaurants]",Fort Mcdowell,3
"[American (New), Restaurants]",Charlotte,3
"[American (New), Restaurants]",Chandler,3
"[American (New), Restaurants]",Buckeye,3
"[American (New), Restaurants]",Apache Junction,3
"[American (New), Latin American, Restaurants]",Scottsdale,3
"[American (New), Event Planning & Services, Venues & Event Spaces, Restaurants]",Pittsburgh,3
"[American (New), Comfort Food, Restaurants]",Phoenix,3
"[Allergists, Optometrists, Dermatologists, Health & Medical, Doctors]",Madison,3
"[Allergists, Doctors, Health & Medical, Pulmonologist]",Henderson,3
"[Airport Shuttles, Limos, Party Bus Rentals, Event Planning & Services, Hotels & Travel, Transportation]",Scottsdale,3
"[Afghan, Restaurants]",Las Vegas,3
"[Adult Entertainment, Nightlife]",Phoenix,3
"[Adult Entertainment, Nightlife]",Paradise,3
"[Adult Entertainment, Nightlife]",Montr�al,3
"[Adult Entertainment, Nightlife]",Las Vegas,3
"[Adult Entertainment, Nightlife]",Charlotte,3
"[Adult Entertainment, Bars, Nightlife]",Charlotte,3
"[Adult Entertainment, Arts & Entertainment, Performing Arts, Nightlife]",Las Vegas,3
"[Acupuncture, Traditional Chinese Medicine, Health & Medical]",Pittsburgh,3
"[Acupuncture, Traditional Chinese Medicine, Health & Medical]",Phoenix,3
"[Acupuncture, Nutritionists, Health & Medical, Chiropractors]",Tempe,3
"[Acupuncture, Massage Therapy, Traditional Chinese Medicine, Health & Medical]",Mesa,3
"[Acupuncture, Massage Therapy, Health & Medical]",Phoenix,3
"[Acupuncture, Massage Therapy, Health & Medical]",Madison,3
"[Acupuncture, Health & Medical]",Scottsdale,3
"[Acupuncture, Health & Medical]",Pittsburgh,3
"[Acupuncture, Health & Medical]",Phoenix,3
"[Acupuncture, Health & Medical]",Las Vegas,3
"[Acupuncture, Health & Medical, Physical Therapy, Chiropractors]",Charlotte,3
"[Acupuncture, Health & Medical, Chiropractors]",Scottsdale,3
"[Acupuncture, Health & Medical, Chiropractors]",Phoenix,3
"[Acupuncture, Health & Medical, Chiropractors]",Charlotte,3
"[Acupuncture, Doctors, Health & Medical, Naturopathic/Holistic]",Tempe,3
"[Acupuncture, Doctors, Health & Medical, Naturopathic/Holistic]",Goodyear,3
"[Acupuncture, Doctors, Health & Medical, Internal Medicine]",Phoenix,3
"[Acupuncture, Colleges & Universities, Education, Health & Medical]",Phoenix,3
"[Acupuncture, Beauty & Spas, Health & Medical, Traditional Chinese Medicine, Medical Spas]",Phoenix,3
[Active Life],Wickenburg,3
[Active Life],Scottsdale,3
[Active Life],Phoenix,3
[Active Life],Madison,3
[Active Life],Las Vegas,3
[Active Life],Karlsruhe,3
[Active Life],Edinburgh,3
[Active Life],Chandler,3
[Active Life],Boulder City,3
"[Active Life, Zoos]",Las Vegas,3
"[Active Life, Zoos]",Karlsruhe,3
"[Active Life, Yoga, Trainers, Fitness & Instruction]",Middleton,3
"[Active Life, Yoga, Specialty Schools, Education, Fitness & Instruction]",Montreal,3
"[Active Life, Yoga, Martial Arts, Gyms, Fitness & Instruction]",Charlotte,3
"[Active Life, Yoga, Gyms, Fitness & Instruction]",Goodyear,3
"[Active Life, Yoga, Fitness & Instruction]",Waterloo,3
"[Active Life, Yoga, Fitness & Instruction]",Scottsdale,3
"[Active Life, Yoga, Fitness & Instruction]",Pittsburgh,3
"[Active Life, Yoga, Fitness & Instruction]",Phoenix,3
"[Active Life, Yoga, Fitness & Instruction]",Montr�al,3
"[Active Life, Yoga, Fitness & Instruction]",Montreal,3
"[Active Life, Yoga, Fitness & Instruction]",Mesa,3
"[Active Life, Yoga, Fitness & Instruction]",Las Vegas,3
"[Active Life, Yoga, Fitness & Instruction]",Gilbert,3
"[Active Life, Yoga, Fitness & Instruction]",Cottage Grove,3
"[Active Life, Yoga, Fitness & Instruction]",Charlotte,3
"[Active Life, Yoga, Dance Studios, Fitness & Instruction]",Brentwood,3
"[Active Life, Weight Loss Centers, Health & Medical, Gyms, Fitness & Instruction]",Fort Mill,3
"[Active Life, Venues & Event Spaces, Parks, Event Planning & Services]",Las Vegas,3
"[Active Life, Trampoline Parks]",Charlotte,3
"[Active Life, Trainers, Fitness & Instruction]",Verdun,3
"[Active Life, Trainers, Fitness & Instruction]",Tempe,3
"[Active Life, Trainers, Fitness & Instruction]",Scottsdale,3
"[Active Life, Trainers, Fitness & Instruction]",Pittsburgh,3
"[Active Life, Trainers, Fitness & Instruction]",Phoenix,3
"[Active Life, Trainers, Fitness & Instruction]",Mesa,3
"[Active Life, Trainers, Fitness & Instruction]",Litchfield Park,3
"[Active Life, Trainers, Fitness & Instruction]",Las Vegas,3
"[Active Life, Trainers, Fitness & Instruction]",Gilbert,3
"[Active Life, Trainers, Fitness & Instruction]",Charlotte,3
"[Active Life, Trainers, Fitness & Instruction]",Chandler,3
"[Active Life, Tennis]",Las Vegas,3
"[Active Life, Tennis]",Edinburgh,3
"[Active Life, Tennis]",Charlotte,3
"[Active Life, Tennis, Playgrounds, Parks]",Las Vegas,3
"[Active Life, Swimming Pools]",Montr�al,3
"[Active Life, Swimming Pools]",Mesa,3
"[Active Life, Swimming Pools]",Madison,3
"[Active Life, Swimming Pools]",Las Vegas,3
"[Active Life, Swimming Pools]",Karlsruhe,3
"[Active Life, Swimming Pools]",Ettlingen,3
"[Active Life, Swimming Pools]",Edinburgh,3
"[Active Life, Swimming Pools]",Chandler,3
"[Active Life, Summer Camps]",Las Vegas,3
"[Active Life, Summer Camps, Sports Clubs]",Chandler,3
"[Active Life, Sports Clubs]",Peoria,3
"[Active Life, Sports Clubs]",North Las Vegas,3
"[Active Life, Sports Clubs]",Edinburgh,3
"[Active Life, Sporting Goods, Bikes, Shopping, Bike Rentals]",Phoenix,3
"[Active Life, Sporting Goods, Bikes, Shopping, Bike Rentals]",Montreal,3
"[Active Life, Sporting Goods, Bikes, Shopping, Bike Rentals]",Madison,3
"[Active Life, Soccer]",Edinburgh,3
"[Active Life, Skydiving]",Buckeye,3
"[Active Life, Skating Rinks]",Champaign,3
"[Active Life, Skate Parks, Parks]",Mesa,3
"[Active Life, Skate Parks, Parks]",Charlotte,3
"[Active Life, Restaurants, Pizza, Bowling]",Madison,3
"[Active Life, Recreation Centers]",Tempe,3
"[Active Life, Recreation Centers]",Las Vegas,3
"[Active Life, Recreation Centers]",Henderson,3
"[Active Life, Recreation Centers, Swimming Pools]",Las Vegas,3
"[Active Life, Recreation Centers, Stadiums & Arenas, Arts & Entertainment, Sports Clubs]",Chandler,3
"[Active Life, Recreation Centers, Playgrounds]",Montr�al,3
"[Active Life, Playgrounds]",Surprise,3
"[Active Life, Playgrounds]",Phoenix,3
"[Active Life, Playgrounds]",Las Vegas,3
"[Active Life, Playgrounds]",Edinburgh,3
"[Active Life, Playgrounds, Parks]",Pittsburgh,3
"[Active Life, Playgrounds, Parks]",Phoenix,3
"[Active Life, Playgrounds, Parks]",Las Vegas,3
"[Active Life, Playgrounds, Parks]",Henderson,3
"[Active Life, Pilates, Yoga, Fitness & Instruction]",Chandler,3
"[Active Life, Pilates, Trainers, Fitness & Instruction]",Charlotte,3
"[Active Life, Pilates, Gyms, Trainers, Fitness & Instruction]",Pittsburgh,3
"[Active Life, Pilates, Gyms, Tai Chi, Fitness & Instruction]",Phoenix,3
"[Active Life, Pilates, Fitness & Instruction]",Tempe,3
"[Active Life, Pilates, Fitness & Instruction]",Pittsburgh,3
"[Active Life, Pilates, Fitness & Instruction]",Fitchburg,3
"[Active Life, Pilates, Boot Camps, Trainers, Fitness & Instruction]",Las Vegas,3
"[Active Life, Performing Arts, Arts & Entertainment, Dance Studios, Fitness & Instruction]",Tempe,3
"[Active Life, Parks]",Tempe,3
"[Active Life, Parks]",Queen Creek,3
"[Active Life, Parks]",Pittsburgh,3
"[Active Life, Parks]",Phoenix,3
"[Active Life, Parks]",Montr�al,3
"[Active Life, Parks]",Matthews,3
"[Active Life, Parks]",Las Vegas,3
"[Active Life, Parks]",Henderson,3
"[Active Life, Parks]",Goodyear,3
"[Active Life, Parks]",Charlotte,3
"[Active Life, Parks]",Chandler,3
"[Active Life, Parks]",Cave Creek,3
"[Active Life, Parks, Pets]",Phoenix,3
"[Active Life, Parks, Hiking]",Middleton,3
"[Active Life, Parks, Hiking]",Madison,3
"[Active Life, Paintball, Shopping, Sporting Goods]",Chandler,3
"[Active Life, Opera & Ballet, Arts & Entertainment, Dance Studios, Fitness & Instruction]",Pittsburgh,3
"[Active Life, Nutritionists, Health & Medical, Trainers, Fitness & Instruction]",Phoenix,3
"[Active Life, Nightlife, Dance Clubs, Swimming Pools]",Las Vegas,3
"[Active Life, Mountain Biking, Hiking]",Scottsdale,3
"[Active Life, Mini Golf]",Saint-Laurent,3
"[Active Life, Mini Golf]",Pittsburgh,3
"[Active Life, Mini Golf]",Phoenix,3
"[Active Life, Mini Golf, Amusement Parks]",Scottsdale,3
"[Active Life, Martial Arts, Tai Chi, Fitness & Instruction]",Sun Lakes,3
"[Active Life, Martial Arts, Tai Chi, Fitness & Instruction]",Las Vegas,3
"[Active Life, Martial Arts, Specialty Schools, Education, Fitness & Instruction]",Montreal,3
"[Active Life, Martial Arts, Gyms, Sports Clubs, Fitness & Instruction]",Phoenix,3
"[Active Life, Martial Arts, Gyms, Fitness & Instruction]",Charlotte,3
"[Active Life, Martial Arts, Fitness & Instruction]",Tempe,3
"[Active Life, Martial Arts, Fitness & Instruction]",Phoenix,3
"[Active Life, Martial Arts, Fitness & Instruction]",Peoria,3
"[Active Life, Martial Arts, Fitness & Instruction]",North Las Vegas,3
"[Active Life, Martial Arts, Fitness & Instruction]",Mesa,3
"[Active Life, Martial Arts, Fitness & Instruction]",Laveen,3
"[Active Life, Martial Arts, Fitness & Instruction]",Las Vegas,3
"[Active Life, Martial Arts, Fitness & Instruction]",Huntersville,3
"[Active Life, Martial Arts, Fitness & Instruction]",Henderson,3
"[Active Life, Martial Arts, Fitness & Instruction]",Goodyear,3
"[Active Life, Martial Arts, Fitness & Instruction]",Fitchburg,3
"[Active Life, Martial Arts, Fitness & Instruction]",Charlotte,3
"[Active Life, Martial Arts, Fitness & Instruction]",Chandler,3
